product_id,product_name,product_name_hindi,primary_category,secondary_category,tertiary_category,product_type,price_range,target_demographic,seasonal_relevance,primary_keywords,related_categories,purchase_frequency
AB575B75,Maggi 2-Minute Instant Noodles Masala (Pack of 6),Maggi 2-Minute Instant Noodles Masala (Pack of 6) (Hindi),Food & Grocery,Packaged Foods,Noodles & Pasta,Noodles & Pasta,Premium,All Ages,Year-round,"noodles & pasta, pack of 6, maggi, packaged foods, food & grocery, all ages, premium","Biscuits & Cookies, Ready To Eat",Weekly
3E59E212,Asian Paints TruCare Wall Putty (5kg),एशियन पेंट्स ट्रूकेयर वॉल पुट्टी (5 किलो),Home & Kitchen,Home Decor,Furnishings,Furnishings,Premium,All Ages,Monsoon,"furnishings, asian, premium, home decor, home & kitchen, all ages","Lighting & Decor, Furniture",Occasionally
997C73E1,"FabIndia Men's Cotton Full Sleeve Blue Kurta (Red, S)","FabIndia Men's Cotton Full Sleeve Blue Kurta (Red, S) (Hindi)",Clothing & Apparel,Men's Wear,Ethnic,Ethnic,Budget,25-50 Male,Festival,"men's wear, s, clothing & apparel, budget, fabindia, ethnic, 25-50, red","Western, Accessories",Occasionally
866245F5,boAt Airdopes 141 True Wireless Earbuds (Pink),boAt Airdopes 141 True Wireless Earbuds (Pink) (Hindi),Electronics,Mobiles & Accessories,Accessories,Accessories,Premium,18-35 Female,Year-round,"accessories, pink, premium, boat, 18-35, mobiles & accessories, electronics","Smartphones, Computers & Laptops",Occasionally
F33B9DA2,"Classmate Pulse Spiral Notebook (Unruled, 180 Pages, Pack of 6)","क्लासमेट पल्स स्पाइरल नोटबुक (अनरूल्ड, 180 पेज, 6 का पैक)",Books & Stationery,Stationery,Writing,Writing,Budget,8-15 Years Teens,Back-to-School,"stationery, writing, classmate, budget, 8-15, books & stationery","Art Supplies, Office Supplies",Monthly
BEEA3E71,Asian Paints TruCare Wall Putty (5kg),एशियन पेंट्स ट्रूकेयर वॉल पुट्टी (5 किलो),Home & Kitchen,Home Decor,Furnishings,Furnishings,Premium,All Ages,Year-round,"furnishings, asian, premium, home decor, home & kitchen, all ages","Lighting & Decor, Kitchen Appliances",Occasionally
F10B95E1,Aashirvaad Select Sharbati Atta (5kg Pack),आशीर्वाद सेलेक्ट शरबती आटा (5 किलो पैक),Food & Grocery,Staples,Grains & Flour,Grains & Flour,Premium,All Ages,Year-round,"staples, grains & flour, aashirvaad, food & grocery, premium, 5kg pack, all ages","Oils & Ghee, Packaged Foods",Weekly
999837A7,Nescafe Classic Instant Coffee Powder (100g Jar),नेस्कैफे क्लासिक इंस्टेंट कॉफी पाउडर (100 ग्राम जार),Food & Grocery,Beverages,Tea & Coffee,Tea & Coffee,Mid-range,18-35 Male,Year-round,"beverages, tea & coffee, nescafe, mid-range, 18-35, food & grocery","Juices & Soft Drinks, Packaged Foods",Monthly
034A585B,Haldiram's Nagpur Aloo Bhujia (400g),हल्दीराम का नागपुर आलू भुजिया (400 ग्राम),Food & Grocery,Packaged Foods,Snacks,Snacks,Budget,All Ages,Year-round,"haldiram's, packaged foods, budget, snacks, food & grocery, 400g, all ages","Biscuits & Cookies, Sweets & Chocolates",Monthly
8A3B8FCD,"Fast&Up Charge Vitamin C & Zinc Effervescent Tablets (Orange, 60 Tablets)","फास्ट&अप चार्ज विटामिन सी और जिंक एफ़र्जेसेंट टैबलेट्स (ऑरेंज, 60 टैबलेट)",Sports & Fitness,Supplements,Vitamins,Vitamins,Premium,25-50 All Genders,Year-round,"vitamins, premium, fast&up, 25-50, supplements, sports & fitness","Protein, Apparel",Monthly
2D47139F,"FabIndia Men's Cotton Full Sleeve Blue Kurta (Red, L)","FabIndia Men's Cotton Full Sleeve Blue Kurta (Red, L) (Hindi)",Clothing & Apparel,Men's Wear,Ethnic,Ethnic,Premium,25-50 Male,Festival,"men's wear, l, clothing & apparel, premium, fabindia, ethnic, 25-50, red","Western, Accessories",Occasionally
287982FB,Objective General English by S.P. Bakshi (Arihant Publications),एस.पी. बख्शी द्वारा ऑब्जेक्टिव जनरल इंग्लिश (अरिहंत प्रकाशन),Books & Stationery,Educational,Exam Prep,Exam Prep,Mid-range,18-30 All Genders,Year-round,"exam prep, s.p., educational, mid-range, 18-30, books & stationery","Textbooks, Stationery",Occasionally
9EC49724,"Apple iPhone 15 (128GB, Blue)","एप्पल आईफोन 15 (128GB, नीला)",Electronics,Mobiles & Accessories,Smartphones,Smartphones,Premium,18-45 All Genders,Year-round,"smartphones, apple, 128gb, premium, mobiles & accessories, electronics, 18-45","Accessories, Computers & Laptops",Occasionally
D43AB421,"FabIndia Men's Cotton Full Sleeve Blue Kurta (Yellow, M)","FabIndia Men's Cotton Full Sleeve Blue Kurta (Yellow, M) (Hindi)",Clothing & Apparel,Men's Wear,Ethnic,Ethnic,Premium,25-50 Male,Festival,"men's wear, m, clothing & apparel, premium, yellow, fabindia, ethnic, 25-50","Western, Accessories",Occasionally
6B2B6402,"Classmate Pulse Spiral Notebook (Unruled, 180 Pages, Pack of 6)","क्लासमेट पल्स स्पाइरल नोटबुक (अनरूल्ड, 180 पेज, 6 का पैक)",Books & Stationery,Stationery,Writing,Writing,Budget,8-15 Years Teens,Back-to-School,"stationery, writing, classmate, budget, 8-15, books & stationery","Art Supplies, Office Supplies",Monthly
B799A274,HP DeskJet 2331 All-in-One Inkjet Colour Printer,एचपी डेस्कजेट 2331 ऑल-इन-वन इंकजेट कलर प्रिंटर,Books & Stationery,Office Supplies,Essentials,Essentials,Premium,25-50 All Genders,Year-round,"office supplies, hp, essentials, premium, 25-50, books & stationery","Stationery, Educational",Occasionally
57FD1816,Prestige Svachh Nakshatra Aluminium Pressure Cooker (1.5 Litre),Prestige Svachh Nakshatra Aluminium Pressure Cooker (1.5 Litre) (Hindi),Home & Kitchen,Cookware,Pots & Pans,Pots & Pans,Budget,All Ages,Year-round,"cookware, 1.5 litre, prestige, pots & pans, budget, home & kitchen, all ages","Utensils, Kitchen Appliances",Occasionally
F2CEB83D,"Hawkins Contura Hard Anodised Pressure Cooker (3 Litre, Black)","हॉकिन्स कोंटुरा हार्ड एनोडाइज्ड प्रेशर कुकर (3 लीटर, काला)",Home & Kitchen,Cookware,Pots & Pans,Pots & Pans,Premium,All Ages,Year-round,"cookware, 3 litre, hawkins, pots & pans, home & kitchen, premium, all ages","Utensils, Kitchen Storage",Occasionally
92C8F1CB,"Nivia Storm Football (Size 5, White/Black)","निविया स्टॉर्म फुटबॉल (साइज़ 5, सफेद/काला)",Sports & Fitness,Equipment,Sports Gear,Sports Gear,Premium,10+ All Genders,Year-round,"equipment, sports gear, nivia, premium, 10+, sports & fitness","Fitness Gear, Fitness Accessories",Occasionally
E121B76E,Aashirvaad Select Sharbati Atta (1kg),Aashirvaad Select Sharbati Atta (1kg) (Hindi),Food & Grocery,Staples,Grains & Flour,Grains & Flour,Premium,All Ages,Year-round,"staples, grains & flour, aashirvaad, food & grocery, all ages, premium, 1kg","Oils & Ghee, Spices & Masalas",Weekly
2B5711FD,The Psychology of Money by Morgan Housel,मॉर्गन हाउसल द्वारा द साइकोलॉजी ऑफ मनी,Books & Stationery,Fiction & Non-Fiction,Popular Titles,Popular Titles,Budget,25-50 All Genders,Year-round,"fiction & non-fiction, popular titles, psychology, budget, 25-50, books & stationery","Indian Authors, Educational",Occasionally
87D091E9,"BIBA Women's Cotton Straight Kurti (Yellow) (Yellow, L)","BIBA Women's Cotton Straight Kurti (Yellow) (Yellow, L) (Hindi)",Clothing & Apparel,Women's Wear,Ethnic,Ethnic,Mid-range,25-50 Female,Festival,"women's wear, l, clothing & apparel, mid-range, yellow, biba, ethnic, 25-50","Western, Accessories",Occasionally
DD82A5AE,Maggi 2-Minute Instant Noodles Masala (Pack of 6),Maggi 2-Minute Instant Noodles Masala (Pack of 6) (Hindi),Food & Grocery,Packaged Foods,Noodles & Pasta,Noodles & Pasta,Premium,All Ages,Year-round,"noodles & pasta, pack of 6, maggi, packaged foods, food & grocery, all ages, premium","Biscuits & Cookies, Snacks",Weekly
602A7B5C,"LG 6.5 Kg Top Load Washing Machine (Smart Inverter, Middle Free Silver)","एलजी 6.5 किलो टॉप लोड वॉशिंग मशीन (स्मार्ट इन्वर्टर, मिडिल फ्री सिल्वर)",Electronics,Home Appliances,Large Appliances,Large Appliances,Budget,All Ages,Year-round,"large appliances, lg, home appliances, budget, electronics, all ages","Small Appliances, Computers & Laptops",Occasionally
808DA737,"Pampers Premium Care Pants Diapers (Medium, 76 Count)","पैम्पर्स प्रीमियम केयर पैन्ट्स डायपर (मीडियम, 76 काउंट)",Toys & Baby Products,Baby Care,Diapers & Wipes,Diapers & Wipes,Premium,0-3 Years Infants,Year-round,"diapers & wipes, premium, pampers, 0-3, baby care, toys & baby products","Bath & Skin, Baby Gear & Safety",Weekly
C31C2B3B,"Adidas Men's Running Shoes (Adiray 1.0, Grey)","Adidas Men's Running Shoes (Adiray 1.0, Grey) (Hindi)",Sports & Fitness,Apparel,Men's,Men's,Mid-range,18-35 Male,Year-round,"18-35, men's, mid-range, adidas, running, apparel, sports & fitness","Equipment, Fitness Accessories",Occasionally
316A99A9,Aashirvaad Select Sharbati Atta (100g),Aashirvaad Select Sharbati Atta (100g) (Hindi),Food & Grocery,Staples,Grains & Flour,Grains & Flour,Budget,All Ages,Year-round,"staples, grains & flour, aashirvaad, 100g, budget, food & grocery, all ages","Oils & Ghee, Packaged Foods",Weekly
ED9B823C,Objective General English by S.P. Bakshi (Arihant Publications),एस.पी. बख्शी द्वारा ऑब्जेक्टिव जनरल इंग्लिश (अरिहंत प्रकाशन),Books & Stationery,Educational,Exam Prep,Exam Prep,Budget,18-30 All Genders,Year-round,"exam prep, s.p., educational, budget, 18-30, books & stationery","Textbooks, Stationery",Occasionally
DFEC83F4,Himalaya Purifying Neem Face Wash (100ml),Himalaya Purifying Neem Face Wash (100ml) (Hindi),Personal Care,Skincare,Face Wash,Face Wash,Mid-range,15-40 All Genders,Year-round,"face wash, mid-range, himalaya, skincare, 100ml, 15-40, personal care","Moisturizers, Makeup & Cosmetics",Monthly
79A0F427,"Nivia Storm Football (Size 5, White/Black)","निविया स्टॉर्म फुटबॉल (साइज़ 5, सफेद/काला)",Sports & Fitness,Equipment,Sports Gear,Sports Gear,Mid-range,10+ All Genders,Year-round,"equipment, sports gear, mid-range, nivia, 10+, sports & fitness","Fitness Gear, Apparel",Occasionally
4C706F73,"Fast&Up Charge Vitamin C & Zinc Effervescent Tablets (Orange, 60 Tablets)","फास्ट&अप चार्ज विटामिन सी और जिंक एफ़र्जेसेंट टैबलेट्स (ऑरेंज, 60 टैबलेट)",Sports & Fitness,Supplements,Vitamins,Vitamins,Premium,25-50 All Genders,Year-round,"vitamins, premium, fast&up, 25-50, supplements, sports & fitness","Protein, Apparel",Monthly
9CD48A44,Maggi 2-Minute Instant Noodles Masala (Pack of 12),"मैगी 2-मिनट इंस्टेंट नूडल्स मसाला (70 ग्राम, 12 का पैक)",Food & Grocery,Packaged Foods,Noodles & Pasta,Noodles & Pasta,Budget,All Ages,Year-round,"noodles & pasta, pack of 12, maggi, budget, packaged foods, food & grocery, all ages","Biscuits & Cookies, Snacks",Weekly
3F5307A7,boAt Airdopes 141 True Wireless Earbuds (Red),boAt Airdopes 141 True Wireless Earbuds (Red) (Hindi),Electronics,Mobiles & Accessories,Accessories,Accessories,Premium,15-40 All Genders,Year-round,"accessories, red, premium, boat, 15-40, mobiles & accessories, electronics","Smartphones, Audio & Video",Occasionally
09951F92,"Wipro Garnet 12W LED Batten (Cool Day Light, Pack of 2)","विप्रो गार्नेट 12W एलईडी बैटन (कूल डे लाइट, 2 का पैक)",Electronics,Audio & Video,Lighting,Lighting,Premium,All Ages,Year-round,"lighting, wipro, premium, audio & video, electronics, all ages","Speakers, Home Appliances",Occasionally
10F3B222,"Myprotein Impact Whey Protein (1kg, Chocolate Smooth)","मायप्रोटीन इम्पैक्ट व्हे प्रोटीन (1 किलो, चॉकलेट स्मूथ)",Sports & Fitness,Supplements,Protein,Protein,Mid-range,18-35 Male,Year-round,"myprotein, mid-range, supplements, protein, 18-35, sports & fitness","Vitamins, Fitness Accessories",Monthly
CE57868A,"FabIndia Men's Cotton Full Sleeve Blue Kurta (Grey, S)","FabIndia Men's Cotton Full Sleeve Blue Kurta (Grey, S) (Hindi)",Clothing & Apparel,Men's Wear,Ethnic,Ethnic,Mid-range,25-50 Male,Festival,"men's wear, s, mid-range, clothing & apparel, fabindia, ethnic, grey, 25-50","Western, Kid's Wear",Occasionally
5756A188,"Lakmé Eyeconic Kajal (Deep Black, 0.35g)","लैक्मे आइकोनिक काजल (डीप ब्लैक, 0.35 ग्राम)",Personal Care,Makeup & Cosmetics,Eye Makeup,Eye Makeup,Mid-range,16-40 Female,Year-round,"lakmé, makeup & cosmetics, eye makeup, mid-range, personal care, 16-40","Lip Makeup, Wellness",Occasionally
B8EED2D9,The Psychology of Money by Morgan Housel,मॉर्गन हाउसल द्वारा द साइकोलॉजी ऑफ मनी,Books & Stationery,Fiction & Non-Fiction,Popular Titles,Popular Titles,Budget,25-50 All Genders,Year-round,"fiction & non-fiction, popular titles, psychology, budget, 25-50, books & stationery","Indian Authors, Educational",Occasionally
5E3726F8,"JK Copier Paper A4 Size (500 Sheets, 75 GSM)","जेके कॉपियर पेपर A4 साइज (500 शीट्स, 75 GSM)",Books & Stationery,Office Supplies,Essentials,Essentials,Mid-range,All Ages,Year-round,"office supplies, essentials, mid-range, jk, books & stationery, all ages","Stationery, Educational",Monthly
5A1E8753,Himalaya Purifying Neem Face Wash (100ml),Himalaya Purifying Neem Face Wash (100ml) (Hindi),Personal Care,Skincare,Face Wash,Face Wash,Premium,15-40 All Genders,Year-round,"face wash, premium, himalaya, skincare, 100ml, 15-40, personal care","Moisturizers, Haircare",Monthly
DB744931,"Myprotein Impact Whey Protein (1kg, Chocolate Smooth)","मायप्रोटीन इम्पैक्ट व्हे प्रोटीन (1 किलो, चॉकलेट स्मूथ)",Sports & Fitness,Supplements,Protein,Protein,Budget,18-35 Male,Year-round,"myprotein, supplements, budget, protein, 18-35, sports & fitness","Vitamins, Apparel",Monthly
E9B67A96,"FabIndia Men's Cotton Full Sleeve Blue Kurta (Black, XXL)","FabIndia Men's Cotton Full Sleeve Blue Kurta (Black, XXL) (Hindi)",Clothing & Apparel,Men's Wear,Ethnic,Ethnic,Mid-range,25-50 Male,Festival,"men's wear, mid-range, clothing & apparel, black, fabindia, ethnic, 25-50, xxl","Western, Women's Wear",Occasionally
3729A922,Patanjali Divya Chyawanprash (1kg),पतंजलि दिव्य च्यवनप्राश (1 किलो),Personal Care,Wellness,Supplements & Ayurvedic,Supplements & Ayurvedic,Premium,All Ages,Winter,"patanjali, wellness, supplements & ayurvedic, premium, personal care, 1kg, all ages","Feminine Hygiene, Skincare",Occasionally
9BDBBDB9,Asian Paints TruCare Wall Putty (5kg),एशियन पेंट्स ट्रूकेयर वॉल पुट्टी (5 किलो),Home & Kitchen,Home Decor,Furnishings,Furnishings,Mid-range,All Ages,Monsoon,"furnishings, asian, mid-range, home decor, home & kitchen, all ages","Lighting & Decor, Kitchen Appliances",Occasionally
EBC21650,"Lakmé Eyeconic Kajal (Deep Black, 0.35g)","लैक्मे आइकोनिक काजल (डीप ब्लैक, 0.35 ग्राम)",Personal Care,Makeup & Cosmetics,Eye Makeup,Eye Makeup,Budget,16-40 Female,Year-round,"lakmé, makeup & cosmetics, eye makeup, budget, personal care, 16-40","Lip Makeup, Wellness",Occasionally
